Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
VER,Red Bull Racing,40.0,0 days 00:01:24.337000,HARD,18.0,2.0,4.0,1
VER,Red Bull Racing,41.0,0 days 00:01:28.738000,HARD,19.0,2.0,5.0,1
VER,Red Bull Racing,42.0,0 days 00:01:44.090000,MEDIUM,1.0,3.0,6.0,1
VER,Red Bull Racing,43.0,0 days 00:01:21.745000,MEDIUM,2.0,3.0,6.0,1
VER,Red Bull Racing,44.0,0 days 00:01:23.045000,MEDIUM,3.0,3.0,6.0,1
VER,Red Bull Racing,45.0,0 days 00:01:23.363000,MEDIUM,4.0,3.0,6.0,1
VER,Red Bull Racing,46.0,0 days 00:01:22.941000,MEDIUM,5.0,3.0,6.0,1
VER,Red Bull Racing,47.0,0 days 00:01:22.520000,MEDIUM,6.0,3.0,6.0,1
VER,Red Bull Racing,48.0,0 days 00:01:22.570000,MEDIUM,7.0,3.0,6.0,1
VER,Red Bull Racing,49.0,0 days 00:01:22.584000,MEDIUM,8.0,3.0,6.0,1
VER,Red Bull Racing,50.0,0 days 00:01:22.585000,MEDIUM,9.0,3.0,6.0,1
VER,Red Bull Racing,51.0,0 days 00:01:22.574000,MEDIUM,10.0,3.0,6.0,1
VER,Red Bull Racing,52.0,0 days 00:01:22.920000,MEDIUM,11.0,3.0,6.0,1
VER,Red Bull Racing,53.0,0 days 00:01:23.711000,MEDIUM,12.0,3.0,6.0,1
RUS,Mercedes,1.0,0 days 00:01:31.512000,MEDIUM,1.0,1.0,7.0,1
RUS,Mercedes,2.0,0 days 00:01:26.055000,MEDIUM,2.0,1.0,7.0,1
RUS,Mercedes,3.0,0 days 00:01:25.733000,MEDIUM,3.0,1.0,7.0,1
RUS,Mercedes,4.0,0 days 00:01:25.762000,MEDIUM,4.0,1.0,7.0,1
RUS,Mercedes,5.0,0 days 00:01:25.494000,MEDIUM,5.0,1.0,7.0,1
RUS,Mercedes,6.0,0 days 00:01:25.101000,MEDIUM,6.0,1.0,7.0,1
RUS,Mercedes,7.0,0 days 00:01:25.046000,MEDIUM,7.0,1.0,7.0,1
RUS,Mercedes,8.0,0 days 00:01:25.216000,MEDIUM,8.0,1.0,7.0,1
RUS,Mercedes,9.0,0 days 00:01:25.115000,MEDIUM,9.0,1.0,7.0,1
RUS,Mercedes,10.0,0 days 00:01:25.468000,MEDIUM,10.0,1.0,7.0,1
RUS,Mercedes,11.0,0 days 00:01:31.175000,MEDIUM,11.0,1.0,8.0,1
RUS,Mercedes,12.0,0 days 00:01:53.412000,HARD,1.0,2.0,16.0,1
RUS,Mercedes,13.0,0 days 00:01:24.546000,HARD,2.0,2.0,16.0,1
RUS,Mercedes,14.0,0 days 00:01:24.548000,HARD,3.0,2.0,15.0,1
RUS,Mercedes,15.0,0 days 00:01:24.560000,HARD,4.0,2.0,14.0,1
RUS,Mercedes,16.0,0 days 00:01:24.692000,HARD,5.0,2.0,13.0,1
RUS,Mercedes,17.0,0 days 00:01:24.546000,HARD,6.0,2.0,12.0,1
RUS,Mercedes,18.0,0 days 00:01:24.521000,HARD,7.0,2.0,11.0,1
RUS,Mercedes,19.0,0 days 00:01:24.706000,HARD,8.0,2.0,11.0,1
RUS,Mercedes,20.0,0 days 00:01:25.504000,HARD,9.0,2.0,10.0,1
RUS,Mercedes,21.0,0 days 00:01:24.626000,HARD,10.0,2.0,9.0,1
RUS,Mercedes,22.0,0 days 00:01:24.711000,HARD,11.0,2.0,9.0,1
RUS,Mercedes,23.0,0 days 00:01:24.624000,HARD,12.0,2.0,9.0,1
RUS,Mercedes,24.0,0 days 00:01:24.621000,HARD,13.0,2.0,9.0,1
RUS,Mercedes,25.0,0 days 00:01:25.174000,HARD,14.0,2.0,8.0,1
RUS,Mercedes,26.0,0 days 00:01:23.575000,HARD,15.0,2.0,8.0,1
RUS,Mercedes,27.0,0 days 00:01:23.732000,HARD,16.0,2.0,8.0,1
RUS,Mercedes,28.0,0 days 00:01:23.383000,HARD,17.0,2.0,8.0,1
RUS,Mercedes,29.0,0 days 00:01:23.516000,HARD,18.0,2.0,8.0,1
RUS,Mercedes,30.0,0 days 00:01:23.177000,HARD,19.0,2.0,8.0,1
RUS,Mercedes,31.0,0 days 00:01:25.331000,HARD,20.0,2.0,8.0,1
RUS,Mercedes,32.0,0 days 00:01:23.542000,HARD,21.0,2.0,8.0,1
RUS,Mercedes,33.0,0 days 00:01:28.264000,HARD,22.0,2.0,8.0,1
RUS,Mercedes,34.0,0 days 00:01:44.863000,HARD,1.0,3.0,12.0,1
RUS,Mercedes,35.0,0 days 00:01:22.944000,HARD,2.0,3.0,11.0,1
RUS,Mercedes,36.0,0 days 00:01:23.333000,HARD,3.0,3.0,10.0,1
RUS,Mercedes,37.0,0 days 00:01:23.158000,HARD,4.0,3.0,9.0,1
RUS,Mercedes,38.0,0 days 00:01:25.166000,HARD,5.0,3.0,8.0,1
RUS,Mercedes,39.0,0 days 00:01:23.142000,HARD,6.0,3.0,8.0,1
RUS,Mercedes,40.0,0 days 00:01:22.886000,HARD,7.0,3.0,8.0,1
RUS,Mercedes,41.0,0 days 00:01:24.039000,HARD,8.0,3.0,8.0,1
RUS,Mercedes,42.0,0 days 00:01:22.799000,HARD,9.0,3.0,7.0,1
RUS,Mercedes,43.0,0 days 00:01:22.939000,HARD,10.0,3.0,7.0,1
RUS,Mercedes,44.0,0 days 00:01:22.923000,HARD,11.0,3.0,7.0,1
RUS,Mercedes,45.0,0 days 00:01:22.685000,HARD,12.0,3.0,7.0,1
RUS,Mercedes,46.0,0 days 00:01:22.419000,HARD,13.0,3.0,7.0,1
RUS,Mercedes,47.0,0 days 00:01:22.343000,HARD,14.0,3.0,7.0,1
RUS,Mercedes,48.0,0 days 00:01:22.165000,HARD,15.0,3.0,7.0,1
RUS,Mercedes,49.0,0 days 00:01:22.036000,HARD,16.0,3.0,7.0,1
RUS,Mercedes,50.0,0 days 00:01:22.156000,HARD,17.0,3.0,7.0,1
RUS,Mercedes,51.0,0 days 00:01:22.311000,HARD,18.0,3.0,7.0,1
RUS,Mercedes,52.0,0 days 00:01:22.447000,HARD,19.0,3.0,7.0,1
RUS,Mercedes,53.0,0 days 00:01:22.700000,HARD,20.0,3.0,7.0,1
PER,Red Bull Racing,1.0,0 days 00:01:31.698000,HARD,1.0,1.0,8.0,1
PER,Red Bull Racing,2.0,0 days 00:01:26.411000,HARD,2.0,1.0,8.0,1
PER,Red Bull Racing,3.0,0 days 00:01:25.757000,HARD,3.0,1.0,8.0,1
PER,Red Bull Racing,4.0,0 days 00:01:25.805000,HARD,4.0,1.0,8.0,1
PER,Red Bull Racing,5.0,0 days 00:01:25.447000,HARD,5.0,1.0,8.0,1
PER,Red Bull Racing,6.0,0 days 00:01:25.105000,HARD,6.0,1.0,8.0,1
PER,Red Bull Racing,7.0,0 days 00:01:25.434000,HARD,7.0,1.0,8.0,1
PER,Red Bull Racing,8.0,0 days 00:01:25.186000,HARD,8.0,1.0,8.0,1
PER,Red Bull Racing,9.0,0 days 00:01:24.977000,HARD,9.0,1.0,8.0,1
PER,Red Bull Racing,10.0,0 days 00:01:24.841000,HARD,10.0,1.0,8.0,1
PER,Red Bull Racing,11.0,0 days 00:01:24.773000,HARD,11.0,1.0,7.0,1
PER,Red Bull Racing,12.0,0 days 00:01:24.654000,HARD,12.0,1.0,7.0,1
PER,Red Bull Racing,13.0,0 days 00:01:25.041000,HARD,13.0,1.0,7.0,1
PER,Red Bull Racing,14.0,0 days 00:01:25.229000,HARD,14.0,1.0,7.0,1
PER,Red Bull Racing,15.0,0 days 00:01:25.543000,HARD,15.0,1.0,5.0,1
PER,Red Bull Racing,16.0,0 days 00:01:25.434000,HARD,16.0,1.0,4.0,1
PER,Red Bull Racing,17.0,0 days 00:01:25.444000,HARD,17.0,1.0,3.0,1
PER,Red Bull Racing,18.0,0 days 00:01:25.448000,HARD,18.0,1.0,3.0,1
PER,Red Bull Racing,19.0,0 days 00:01:25.683000,HARD,19.0,1.0,3.0,1
PER,Red Bull Racing,20.0,0 days 00:01:26.111000,HARD,20.0,1.0,2.0,1
PER,Red Bull Racing,21.0,0 days 00:01:25.864000,HARD,21.0,1.0,2.0,1
PER,Red Bull Racing,22.0,0 days 00:01:25.709000,HARD,22.0,1.0,1.0,1
PER,Red Bull Racing,23.0,0 days 00:01:29.869000,HARD,23.0,1.0,4.0,1
PER,Red Bull Racing,24.0,0 days 00:01:45.017000,HARD,1.0,2.0,8.0,1
PER,Red Bull Racing,25.0,0 days 00:01:24.109000,HARD,2.0,2.0,7.0,1
PER,Red Bull Racing,26.0,0 days 00:01:23.975000,HARD,3.0,2.0,7.0,1
PER,Red Bull Racing,27.0,0 days 00:01:23.784000,HARD,4.0,2.0,7.0,1
PER,Red Bull Racing,28.0,0 days 00:01:23.598000,HARD,5.0,2.0,7.0,1
PER,Red Bull Racing,29.0,0 days 00:01:23.854000,HARD,6.0,2.0,7.0,1
PER,Red Bull Racing,30.0,0 days 00:01:23.474000,HARD,7.0,2.0,7.0,1
PER,Red Bull Racing,31.0,0 days 00:01:25.086000,HARD,8.0,2.0,7.0,1
PER,Red Bull Racing,32.0,0 days 00:01:23.825000,HARD,9.0,2.0,7.0,1
PER,Red Bull Racing,33.0,0 days 00:01:23.473000,HARD,10.0,2.0,7.0,1
PER,Red Bull Racing,34.0,0 days 00:01:23.611000,HARD,11.0,2.0,7.0,1
PER,Red Bull Racing,35.0,0 days 00:01:28.255000,HARD,12.0,2.0,7.0,1
PER,Red Bull Racing,36.0,0 days 00:01:44.074000,MEDIUM,1.0,3.0,9.0,1
PER,Red Bull Racing,37.0,0 days 00:01:23.291000,MEDIUM,2.0,3.0,8.0,1
PER,Red Bull Racing,38.0,0 days 00:01:26.243000,MEDIUM,3.0,3.0,9.0,1
PER,Red Bull Racing,39.0,0 days 00:01:23.707000,MEDIUM,4.0,3.0,9.0,1
PER,Red Bull Racing,40.0,0 days 00:01:23.393000,MEDIUM,5.0,3.0,9.0,1
PER,Red Bull Racing,41.0,0 days 00:01:23.267000,MEDIUM,6.0,3.0,9.0,1
PER,Red Bull Racing,42.0,0 days 00:01:23.908000,MEDIUM,7.0,3.0,9.0,1
PER,Red Bull Racing,43.0,0 days 00:01:24.537000,MEDIUM,8.0,3.0,9.0,1
PER,Red Bull Racing,44.0,0 days 00:01:23.617000,MEDIUM,9.0,3.0,8.0,1
PER,Red Bull Racing,45.0,0 days 00:01:23.033000,MEDIUM,10.0,3.0,8.0,1
PER,Red Bull Racing,46.0,0 days 00:01:22.996000,MEDIUM,11.0,3.0,8.0,1
PER,Red Bull Racing,47.0,0 days 00:01:22.971000,MEDIUM,12.0,3.0,8.0,1
PER,Red Bull Racing,48.0,0 days 00:01:23.315000,MEDIUM,13.0,3.0,8.0,1
PER,Red Bull Racing,49.0,0 days 00:01:23.612000,MEDIUM,14.0,3.0,8.0,1
PER,Red Bull Racing,50.0,0 days 00:01:23.390000,MEDIUM,15.0,3.0,8.0,1
PER,Red Bull Racing,51.0,0 days 00:01:23.415000,MEDIUM,16.0,3.0,8.0,1
PER,Red Bull Racing,52.0,0 days 00:01:24.071000,MEDIUM,17.0,3.0,8.0,1
PER,Red Bull Racing,53.0,0 days 00:01:24.511000,MEDIUM,18.0,3.0,8.0,1
ALB,Williams,1.0,0 days 00:01:31.965000,MEDIUM,1.0,1.0,9.0,1
ALB,Williams,2.0,0 days 00:01:27.011000,MEDIUM,2.0,1.0,9.0,1
ALB,Williams,3.0,0 days 00:01:26.282000,MEDIUM,3.0,1.0,9.0,1
ALB,Williams,4.0,0 days 00:01:26.527000,MEDIUM,4.0,1.0,9.0,1
ALB,Williams,5.0,0 days 00:01:26.039000,MEDIUM,5.0,1.0,9.0,1
ALB,Williams,6.0,0 days 00:01:25.946000,MEDIUM,6.0,1.0,9.0,1
ALB,Williams,7.0,0 days 00:01:25.990000,MEDIUM,7.0,1.0,9.0,1
ALB,Williams,8.0,0 days 00:01:25.963000,MEDIUM,8.0,1.0,9.0,1
ALB,Williams,9.0,0 days 00:01:25.666000,MEDIUM,9.0,1.0,9.0,1
ALB,Williams,10.0,0 days 00:01:25.711000,MEDIUM,10.0,1.0,9.0,1
ALB,Williams,11.0,0 days 00:01:25.734000,MEDIUM,11.0,1.0,9.0,1
ALB,Williams,12.0,0 days 00:01:25.468000,MEDIUM,12.0,1.0,8.0,1
ALB,Williams,13.0,0 days 00:01:25.533000,MEDIUM,13.0,1.0,8.0,1
ALB,Williams,14.0,0 days 00:01:26.140000,MEDIUM,14.0,1.0,8.0,1
ALB,Williams,15.0,0 days 00:01:26.463000,MEDIUM,15.0,1.0,7.0,1
ALB,Williams,16.0,0 days 00:01:26.454000,MEDIUM,16.0,1.0,5.0,1
ALB,Williams,17.0,0 days 00:01:31.436000,MEDIUM,17.0,1.0,7.0,1
ALB,Williams,18.0,0 days 00:01:46.033000,HARD,1.0,2.0,13.0,1
ALB,Williams,19.0,0 days 00:01:25.254000,HARD,2.0,2.0,13.0,1
ALB,Williams,20.0,0 days 00:01:25.074000,HARD,3.0,2.0,12.0,1
ALB,Williams,21.0,0 days 00:01:24.860000,HARD,4.0,2.0,12.0,1
ALB,Williams,22.0,0 days 00:01:25.053000,HARD,5.0,2.0,12.0,1
ALB,Williams,23.0,0 days 00:01:25.132000,HARD,6.0,2.0,12.0,1
ALB,Williams,24.0,0 days 00:01:25.196000,HARD,7.0,2.0,12.0,1
ALB,Williams,25.0,0 days 00:01:24.707000,HARD,8.0,2.0,11.0,1
ALB,Williams,26.0,0 days 00:01:25.065000,HARD,9.0,2.0,11.0,1
ALB,Williams,27.0,0 days 00:01:24.949000,HARD,10.0,2.0,11.0,1
ALB,Williams,28.0,0 days 00:01:24.793000,HARD,11.0,2.0,11.0,1
ALB,Williams,29.0,0 days 00:01:24.871000,HARD,12.0,2.0,11.0,1
ALB,Williams,30.0,0 days 00:01:24.754000,HARD,13.0,2.0,11.0,1
ALB,Williams,31.0,0 days 00:01:25.229000,HARD,14.0,2.0,10.0,1
ALB,Williams,32.0,0 days 00:01:24.412000,HARD,15.0,2.0,10.0,1
ALB,Williams,33.0,0 days 00:01:26.282000,HARD,16.0,2.0,11.0,1
ALB,Williams,34.0,0 days 00:01:25.570000,HARD,17.0,2.0,10.0,1
ALB,Williams,35.0,0 days 00:01:24.994000,HARD,18.0,2.0,10.0,1
ALB,Williams,36.0,0 days 00:01:24.748000,HARD,19.0,2.0,8.0,1
ALB,Williams,37.0,0 days 00:01:25.882000,HARD,20.0,2.0,10.0,1
ALB,Williams,38.0,0 days 00:01:25.214000,HARD,21.0,2.0,10.0,1
ALB,Williams,39.0,0 days 00:01:24.971000,HARD,22.0,2.0,10.0,1
ALB,Williams,40.0,0 days 00:01:24.552000,HARD,23.0,2.0,10.0,1
ALB,Williams,41.0,0 days 00:01:24.372000,HARD,24.0,2.0,10.0,1
ALB,Williams,42.0,0 days 00:01:24.874000,HARD,25.0,2.0,10.0,1
ALB,Williams,43.0,0 days 00:01:24.669000,HARD,26.0,2.0,10.0,1
ALB,Williams,44.0,0 days 00:01:24.678000,HARD,27.0,2.0,10.0,1
ALB,Williams,45.0,0 days 00:01:24.569000,HARD,28.0,2.0,10.0,1
ALB,Williams,46.0,0 days 00:01:24.554000,HARD,29.0,2.0,10.0,1
ALB,Williams,47.0,0 days 00:01:24.383000,HARD,30.0,2.0,10.0,1
ALB,Williams,48.0,0 days 00:01:24.149000,HARD,31.0,2.0,10.0,1
ALB,Williams,49.0,0 days 00:01:24.262000,HARD,32.0,2.0,10.0,1
ALB,Williams,50.0,0 days 00:01:23.956000,HARD,33.0,2.0,10.0,1
ALB,Williams,51.0,0 days 00:01:23.921000,HARD,34.0,2.0,10.0,1
ALB,Williams,52.0,0 days 00:01:23.955000,HARD,35.0,2.0,10.0,1
ALB,Williams,53.0,0 days 00:01:23.918000,HARD,36.0,2.0,10.0,1
MAG,Haas F1 Team,1.0,0 days 00:01:33.931000,MEDIUM,1.0,1.0,12.0,1
MAG,Haas F1 Team,2.0,0 days 00:01:27.205000,MEDIUM,2.0,1.0,12.0,1
MAG,Haas F1 Team,3.0,0 days 00:01:26.584000,MEDIUM,3.0,1.0,12.0,1
MAG,Haas F1 Team,4.0,0 days 00:01:26.372000,MEDIUM,4.0,1.0,12.0,1
MAG,Haas F1 Team,5.0,0 days 00:01:26.142000,MEDIUM,5.0,1.0,12.0,1
MAG,Haas F1 Team,6.0,0 days 00:01:25.902000,MEDIUM,6.0,1.0,12.0,1
MAG,Haas F1 Team,7.0,0 days 00:01:25.825000,MEDIUM,7.0,1.0,12.0,1
MAG,Haas F1 Team,8.0,0 days 00:01:25.966000,MEDIUM,8.0,1.0,12.0,1
MAG,Haas F1 Team,9.0,0 days 00:01:25.785000,MEDIUM,9.0,1.0,12.0,1
MAG,Haas F1 Team,10.0,0 days 00:01:25.799000,MEDIUM,10.0,1.0,12.0,1
MAG,Haas F1 Team,11.0,0 days 00:01:26.040000,MEDIUM,11.0,1.0,11.0,1
MAG,Haas F1 Team,12.0,0 days 00:01:26.145000,MEDIUM,12.0,1.0,9.0,1
MAG,Haas F1 Team,13.0,0 days 00:01:26.286000,MEDIUM,13.0,1.0,9.0,1
MAG,Haas F1 Team,14.0,0 days 00:01:29.943000,MEDIUM,14.0,1.0,11.0,1
MAG,Haas F1 Team,15.0,0 days 00:01:47.023000,HARD,1.0,2.0,17.0,1
MAG,Haas F1 Team,16.0,0 days 00:01:25.644000,HARD,2.0,2.0,16.0,1
MAG,Haas F1 Team,17.0,0 days 00:01:24.769000,HARD,3.0,2.0,15.0,1
MAG,Haas F1 Team,18.0,0 days 00:01:26.533000,HARD,4.0,2.0,15.0,1
MAG,Haas F1 Team,19.0,0 days 00:01:25.109000,HARD,5.0,2.0,15.0,1
MAG,Haas F1 Team,20.0,0 days 00:01:25.154000,HARD,6.0,2.0,14.0,1
MAG,Haas F1 Team,21.0,0 days 00:01:24.793000,HARD,7.0,2.0,14.0,1
MAG,Haas F1 Team,22.0,0 days 00:01:25.071000,HARD,8.0,2.0,14.0,1
MAG,Haas F1 Team,23.0,0 days 00:01:25.057000,HARD,9.0,2.0,13.0,1
MAG,Haas F1 Team,24.0,0 days 00:01:25.131000,HARD,10.0,2.0,13.0,1
MAG,Haas F1 Team,25.0,0 days 00:01:25.504000,HARD,11.0,2.0,13.0,1
MAG,Haas F1 Team,26.0,0 days 00:01:25.199000,HARD,12.0,2.0,12.0,1
MAG,Haas F1 Team,27.0,0 days 00:01:24.640000,HARD,13.0,2.0,12.0,1
MAG,Haas F1 Team,28.0,0 days 00:01:24.415000,HARD,14.0,2.0,12.0,1
MAG,Haas F1 Team,29.0,0 days 00:01:24.799000,HARD,15.0,2.0,12.0,1
MAG,Haas F1 Team,30.0,0 days 00:01:24.573000,HARD,16.0,2.0,12.0,1
MAG,Haas F1 Team,31.0,0 days 00:01:24.458000,HARD,17.0,2.0,11.0,1
MAG,Haas F1 Team,32.0,0 days 00:01:24.408000,HARD,18.0,2.0,11.0,1
MAG,Haas F1 Team,33.0,0 days 00:01:24.853000,HARD,19.0,2.0,10.0,1
MAG,Haas F1 Team,34.0,0 days 00:01:24.702000,HARD,20.0,2.0,9.0,1
MAG,Haas F1 Team,35.0,0 days 00:01:24.170000,HARD,21.0,2.0,8.0,1
MAG,Haas F1 Team,36.0,0 days 00:01:24.276000,HARD,22.0,2.0,7.0,1
MAG,Haas F1 Team,37.0,0 days 00:01:23.950000,HARD,23.0,2.0,7.0,1
MAG,Haas F1 Team,38.0,0 days 00:01:24.803000,HARD,24.0,2.0,7.0,1
MAG,Haas F1 Team,39.0,0 days 00:01:24.463000,HARD,25.0,2.0,7.0,1
MAG,Haas F1 Team,40.0,0 days 00:01:24.282000,HARD,26.0,2.0,7.0,1
MAG,Haas F1 Team,41.0,0 days 00:01:24.625000,HARD,27.0,2.0,7.0,1
MAG,Haas F1 Team,42.0,0 days 00:01:24.628000,HARD,28.0,2.0,8.0,1
MAG,Haas F1 Team,43.0,0 days 00:01:24.605000,HARD,29.0,2.0,8.0,1
MAG,Haas F1 Team,44.0,0 days 00:01:25.205000,HARD,30.0,2.0,9.0,1
MAG,Haas F1 Team,45.0,0 days 00:01:24.272000,HARD,31.0,2.0,9.0,1
MAG,Haas F1 Team,46.0,0 days 00:01:24.124000,HARD,32.0,2.0,9.0,1
MAG,Haas F1 Team,47.0,0 days 00:01:23.971000,HARD,33.0,2.0,9.0,1
MAG,Haas F1 Team,48.0,0 days 00:01:23.741000,HARD,34.0,2.0,9.0,1
MAG,Haas F1 Team,49.0,0 days 00:01:23.708000,HARD,35.0,2.0,9.0,1
MAG,Haas F1 Team,50.0,0 days 00:01:23.603000,HARD,36.0,2.0,9.0,1
MAG,Haas F1 Team,51.0,0 days 00:01:23.437000,HARD,37.0,2.0,9.0,1
MAG,Haas F1 Team,52.0,0 days 00:01:23.691000,HARD,38.0,2.0,9.0,1
MAG,Haas F1 Team,53.0,0 days 00:01:23.715000,HARD,39.0,2.0,9.0,1
ALO,Aston Martin,1.0,0 days 00:01:32.411000,MEDIUM,2.0,1.0,10.0,1
ALO,Aston Martin,2.0,0 days 00:01:27.236000,MEDIUM,3.0,1.0,10.0,1
ALO,Aston Martin,3.0,0 days 00:01:26.410000,MEDIUM,4.0,1.0,10.0,1
ALO,Aston Martin,4.0,0 days 00:01:26.411000,MEDIUM,5.0,1.0,10.0,1
ALO,Aston Martin,5.0,0 days 00:01:26.218000,MEDIUM,6.0,1.0,10.0,1
ALO,Aston Martin,6.0,0 days 00:01:25.911000,MEDIUM,7.0,1.0,10.0,1
ALO,Aston Martin,7.0,0 days 00:01:25.950000,MEDIUM,8.0,1.0,10.0,1
ALO,Aston Martin,8.0,0 days 00:01:25.693000,MEDIUM,9.0,1.0,10.0,1
ALO,Aston Martin,9.0,0 days 00:01:25.969000,MEDIUM,10.0,1.0,10.0,1
ALO,Aston Martin,10.0,0 days 00:01:25.832000,MEDIUM,11.0,1.0,10.0,1
ALO,Aston Martin,11.0,0 days 00:01:25.758000,MEDIUM,12.0,1.0,10.0,1
ALO,Aston Martin,12.0,0 days 00:01:29.740000,MEDIUM,13.0,1.0,11.0,1
ALO,Aston Martin,13.0,0 days 00:01:45.594000,HARD,2.0,2.0,15.0,1
ALO,Aston Martin,14.0,0 days 00:01:25.832000,HARD,3.0,2.0,16.0,1
ALO,Aston Martin,15.0,0 days 00:01:24.670000,HARD,4.0,2.0,15.0,1
ALO,Aston Martin,16.0,0 days 00:01:24.614000,HARD,5.0,2.0,14.0,1
ALO,Aston Martin,17.0,0 days 00:01:24.574000,HARD,6.0,2.0,13.0,1
ALO,Aston Martin,18.0,0 days 00:01:24.882000,HARD,7.0,2.0,12.0,1
ALO,Aston Martin,19.0,0 days 00:01:25.314000,HARD,8.0,2.0,12.0,1
ALO,Aston Martin,20.0,0 days 00:01:25.676000,HARD,9.0,2.0,11.0,1
ALO,Aston Martin,21.0,0 days 00:01:25.297000,HARD,10.0,2.0,11.0,1
ALO,Aston Martin,22.0,0 days 00:01:25.451000,HARD,11.0,2.0,10.0,1
ALO,Aston Martin,23.0,0 days 00:01:25.017000,HARD,12.0,2.0,10.0,1
ALO,Aston Martin,24.0,0 days 00:01:24.588000,HARD,13.0,2.0,10.0,1
ALO,Aston Martin,25.0,0 days 00:01:24.504000,HARD,14.0,2.0,10.0,1
ALO,Aston Martin,26.0,0 days 00:01:24.937000,HARD,15.0,2.0,10.0,1
ALO,Aston Martin,27.0,0 days 00:01:24.891000,HARD,16.0,2.0,9.0,1
ALO,Aston Martin,28.0,0 days 00:01:24.725000,HARD,17.0,2.0,9.0,1
ALO,Aston Martin,29.0,0 days 00:01:25.011000,HARD,18.0,2.0,9.0,1
ALO,Aston Martin,30.0,0 days 00:01:25.039000,HARD,19.0,2.0,9.0,1
ALO,Aston Martin,31.0,0 days 00:01:25.128000,HARD,20.0,2.0,9.0,1
ALO,Aston Martin,32.0,0 days 00:01:25.099000,HARD,21.0,2.0,9.0,1
ALO,Aston Martin,33.0,0 days 00:01:25.289000,HARD,22.0,2.0,9.0,1
ALO,Aston Martin,34.0,0 days 00:01:25.083000,HARD,23.0,2.0,8.0,1
ALO,Aston Martin,35.0,0 days 00:01:29.799000,HARD,24.0,2.0,9.0,1
ALO,Aston Martin,36.0,0 days 00:01:44.152000,HARD,3.0,3.0,14.0,1
ALO,Aston Martin,37.0,0 days 00:01:23.703000,HARD,4.0,3.0,13.0,1
ALO,Aston Martin,38.0,0 days 00:01:23.847000,HARD,5.0,3.0,13.0,1
ALO,Aston Martin,39.0,0 days 00:01:23.770000,HARD,6.0,3.0,13.0,1
ALO,Aston Martin,40.0,0 days 00:01:23.683000,HARD,7.0,3.0,13.0,1
ALO,Aston Martin,41.0,0 days 00:01:23.822000,HARD,8.0,3.0,13.0,1
ALO,Aston Martin,42.0,0 days 00:01:23.637000,HARD,9.0,3.0,13.0,1
ALO,Aston Martin,43.0,0 days 00:01:23.681000,HARD,10.0,3.0,12.0,1
ALO,Aston Martin,44.0,0 days 00:01:23.529000,HARD,11.0,3.0,12.0,1
ALO,Aston Martin,45.0,0 days 00:01:23.484000,HARD,12.0,3.0,12.0,1
ALO,Aston Martin,46.0,0 days 00:01:22.944000,HARD,13.0,3.0,11.0,1
ALO,Aston Martin,47.0,0 days 00:01:23.221000,HARD,14.0,3.0,11.0,1
ALO,Aston Martin,48.0,0 days 00:01:23.245000,HARD,15.0,3.0,11.0,1
ALO,Aston Martin,49.0,0 days 00:01:23.525000,HARD,16.0,3.0,11.0,1
ALO,Aston Martin,50.0,0 days 00:01:23.511000,HARD,17.0,3.0,11.0,1
ALO,Aston Martin,51.0,0 days 00:01:23.468000,HARD,18.0,3.0,11.0,1
ALO,Aston Martin,52.0,0 days 00:01:23.761000,HARD,19.0,3.0,11.0,1
ALO,Aston Martin,53.0,0 days 00:01:23.686000,HARD,20.0,3.0,11.0,1
COL,Williams,1.0,0 days 00:01:35.885000,MEDIUM,1.0,1.0,18.0,1
COL,Williams,2.0,0 days 00:01:27.845000,MEDIUM,2.0,1.0,17.0,1
COL,Williams,3.0,0 days 00:01:26.578000,MEDIUM,3.0,1.0,17.0,1
COL,Williams,4.0,0 days 00:01:26.250000,MEDIUM,4.0,1.0,17.0,1
COL,Williams,5.0,0 days 00:01:27.151000,MEDIUM,5.0,1.0,15.0,1
COL,Williams,6.0,0 days 00:01:26.057000,MEDIUM,6.0,1.0,15.0,1
COL,Williams,7.0,0 days 00:01:27.204000,MEDIUM,7.0,1.0,16.0,1
COL,Williams,8.0,0 days 00:01:26.385000,MEDIUM,8.0,1.0,16.0,1
COL,Williams,9.0,0 days 00:01:26.222000,MEDIUM,9.0,1.0,16.0,1
COL,Williams,10.0,0 days 00:01:26.289000,MEDIUM,10.0,1.0,15.0,1
COL,Williams,11.0,0 days 00:01:26.607000,MEDIUM,11.0,1.0,15.0,1
COL,Williams,12.0,0 days 00:01:26.500000,MEDIUM,12.0,1.0,13.0,1
COL,Williams,13.0,0 days 00:01:26.410000,MEDIUM,13.0,1.0,12.0,1
COL,Williams,14.0,0 days 00:01:26.930000,MEDIUM,14.0,1.0,12.0,1
COL,Williams,15.0,0 days 00:01:26.672000,MEDIUM,15.0,1.0,11.0,1
COL,Williams,16.0,0 days 00:01:31.193000,MEDIUM,16.0,1.0,12.0,1
COL,Williams,17.0,0 days 00:01:46.349000,HARD,1.0,2.0,17.0,1
COL,Williams,18.0,0 days 00:01:24.485000,HARD,2.0,2.0,17.0,1
COL,Williams,19.0,0 days 00:01:24.928000,HARD,3.0,2.0,17.0,1
COL,Williams,20.0,0 days 00:01:25.148000,HARD,4.0,2.0,16.0,1
