Year,Race,Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds,DrivingStyleCluster,DrivingStyle
2023.0,Monza,ZHO,Alfa Romeo,44.0,MEDIUM,11.0,3.0,15.0,1.0,86.313,1.0,High-Speed Aggressive Driver
2023.0,Monza,ZHO,Alfa Romeo,45.0,MEDIUM,12.0,3.0,15.0,1.0,86.461,1.0,High-Speed Aggressive Driver
2023.0,Monza,ZHO,Alfa Romeo,46.0,MEDIUM,13.0,3.0,15.0,1.0,86.134,1.0,High-Speed Aggressive Driver
2023.0,Monza,ZHO,Alfa Romeo,47.0,MEDIUM,14.0,3.0,15.0,1.0,86.305,1.0,High-Speed Aggressive Driver
2023.0,Monza,ZHO,Alfa Romeo,48.0,MEDIUM,15.0,3.0,15.0,1.0,86.448,1.0,High-Speed Aggressive Driver
2023.0,Monza,ZHO,Alfa Romeo,49.0,MEDIUM,16.0,3.0,15.0,1.0,88.825,1.0,High-Speed Aggressive Driver
2023.0,Monza,ZHO,Alfa Romeo,50.0,MEDIUM,17.0,3.0,14.0,1.0,86.768,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,1.0,MEDIUM,4.0,1.0,10.0,1.0,92.72,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,2.0,MEDIUM,5.0,1.0,10.0,1.0,87.92,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,3.0,MEDIUM,6.0,1.0,10.0,1.0,87.36,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,4.0,MEDIUM,7.0,1.0,10.0,1.0,87.2,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,5.0,MEDIUM,8.0,1.0,10.0,1.0,87.035,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,6.0,MEDIUM,9.0,1.0,10.0,1.0,87.169,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,7.0,MEDIUM,10.0,1.0,10.0,1.0,87.465,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,8.0,MEDIUM,11.0,1.0,11.0,1.0,88.059,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,9.0,MEDIUM,12.0,1.0,11.0,1.0,87.481,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,10.0,MEDIUM,13.0,1.0,11.0,1.0,87.563,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,11.0,MEDIUM,14.0,1.0,11.0,1.0,88.055,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,12.0,MEDIUM,15.0,1.0,12.0,1.0,89.091,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,13.0,MEDIUM,16.0,1.0,11.0,1.0,88.009,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,14.0,MEDIUM,17.0,1.0,13.0,1.0,92.658,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,15.0,HARD,6.0,2.0,17.0,1.0,109.615,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,16.0,HARD,7.0,2.0,17.0,1.0,86.99,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,17.0,HARD,8.0,2.0,17.0,1.0,86.988,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,18.0,HARD,9.0,2.0,17.0,1.0,87.294,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,19.0,HARD,10.0,2.0,17.0,1.0,87.312,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,20.0,HARD,11.0,2.0,17.0,1.0,87.078,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,21.0,HARD,12.0,2.0,16.0,1.0,87.161,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,22.0,HARD,13.0,2.0,16.0,1.0,87.074,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,23.0,HARD,14.0,2.0,16.0,1.0,87.29,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,24.0,HARD,15.0,2.0,16.0,1.0,87.143,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,25.0,HARD,16.0,2.0,15.0,1.0,87.229,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,26.0,HARD,17.0,2.0,14.0,1.0,87.344,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,27.0,HARD,18.0,2.0,14.0,1.0,87.08,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,28.0,HARD,19.0,2.0,14.0,1.0,87.6,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,29.0,HARD,20.0,2.0,14.0,1.0,87.466,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,30.0,HARD,21.0,2.0,14.0,1.0,87.775,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,31.0,HARD,22.0,2.0,14.0,1.0,87.547,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,32.0,HARD,23.0,2.0,14.0,1.0,87.976,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,33.0,HARD,24.0,2.0,15.0,1.0,88.575,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,34.0,HARD,25.0,2.0,13.0,1.0,87.991,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,35.0,HARD,26.0,2.0,13.0,1.0,87.945,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,36.0,HARD,27.0,2.0,13.0,1.0,88.084,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,37.0,HARD,28.0,2.0,13.0,1.0,88.006,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,38.0,HARD,29.0,2.0,14.0,1.0,88.969,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,39.0,HARD,30.0,2.0,14.0,1.0,92.506,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,40.0,MEDIUM,4.0,3.0,17.0,1.0,106.37,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,41.0,MEDIUM,5.0,3.0,17.0,1.0,86.395,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,42.0,MEDIUM,6.0,3.0,17.0,1.0,86.102,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,43.0,MEDIUM,7.0,3.0,17.0,1.0,86.234,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,44.0,MEDIUM,8.0,3.0,17.0,1.0,86.459,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,45.0,MEDIUM,9.0,3.0,17.0,1.0,86.723,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,46.0,MEDIUM,10.0,3.0,17.0,1.0,86.645,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,47.0,MEDIUM,11.0,3.0,17.0,1.0,86.251,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,48.0,MEDIUM,12.0,3.0,17.0,1.0,86.359,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,49.0,MEDIUM,13.0,3.0,17.0,1.0,85.981,1.0,High-Speed Aggressive Driver
2023.0,Monza,HUL,Haas F1 Team,50.0,MEDIUM,14.0,3.0,17.0,1.0,85.894,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,1.0,MEDIUM,1.0,1.0,16.0,1.0,95.655,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,2.0,MEDIUM,2.0,1.0,16.0,1.0,88.667,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,3.0,MEDIUM,3.0,1.0,16.0,1.0,87.822,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,4.0,MEDIUM,4.0,1.0,16.0,1.0,87.582,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,5.0,MEDIUM,5.0,1.0,16.0,1.0,87.385,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,6.0,MEDIUM,6.0,1.0,16.0,1.0,87.306,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,7.0,MEDIUM,7.0,1.0,16.0,1.0,87.117,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,8.0,MEDIUM,8.0,1.0,16.0,1.0,87.309,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,9.0,MEDIUM,9.0,1.0,16.0,1.0,87.396,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,10.0,MEDIUM,10.0,1.0,16.0,1.0,87.607,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,11.0,MEDIUM,11.0,1.0,15.0,1.0,87.738,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,12.0,MEDIUM,12.0,1.0,15.0,1.0,88.232,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,13.0,MEDIUM,13.0,1.0,14.0,1.0,87.855,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,14.0,MEDIUM,14.0,1.0,12.0,1.0,88.091,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,15.0,MEDIUM,15.0,1.0,12.0,1.0,88.197,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,16.0,MEDIUM,16.0,1.0,11.0,1.0,88.249,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,17.0,MEDIUM,17.0,1.0,11.0,1.0,88.111,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,18.0,MEDIUM,18.0,1.0,11.0,1.0,88.261,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,19.0,MEDIUM,19.0,1.0,11.0,1.0,88.216,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,20.0,MEDIUM,20.0,1.0,11.0,1.0,89.387,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,21.0,MEDIUM,21.0,1.0,11.0,1.0,88.489,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,22.0,MEDIUM,22.0,1.0,10.0,1.0,88.884,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,23.0,MEDIUM,23.0,1.0,10.0,1.0,89.474,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,24.0,MEDIUM,24.0,1.0,12.0,1.0,93.499,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,25.0,HARD,4.0,2.0,19.0,1.0,107.378,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,26.0,HARD,5.0,2.0,19.0,1.0,87.158,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,27.0,HARD,6.0,2.0,19.0,1.0,87.119,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,28.0,HARD,7.0,2.0,19.0,1.0,87.19,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,29.0,HARD,8.0,2.0,19.0,1.0,87.35,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,30.0,HARD,9.0,2.0,19.0,1.0,87.308,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,31.0,HARD,10.0,2.0,19.0,1.0,87.208,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,32.0,HARD,11.0,2.0,18.0,1.0,87.119,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,33.0,HARD,12.0,2.0,17.0,1.0,86.963,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,34.0,HARD,13.0,2.0,15.0,1.0,87.626,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,35.0,HARD,14.0,2.0,15.0,1.0,87.441,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,36.0,HARD,15.0,2.0,15.0,1.0,87.476,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,37.0,HARD,16.0,2.0,15.0,1.0,87.429,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,38.0,HARD,17.0,2.0,15.0,1.0,87.079,1.0,High-Speed Aggressive Driver
2023.0,Monza,OCO,Alpine,39.0,HARD,18.0,2.0,18.0,1.0,106.604,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,1.0,MEDIUM,1.0,1.0,8.0,1.0,91.513,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,2.0,MEDIUM,2.0,1.0,8.0,1.0,87.575,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,3.0,MEDIUM,3.0,1.0,8.0,1.0,87.105,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,4.0,MEDIUM,4.0,1.0,8.0,1.0,87.069,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,5.0,MEDIUM,5.0,1.0,8.0,1.0,87.142,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,6.0,MEDIUM,6.0,1.0,8.0,1.0,86.796,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,7.0,MEDIUM,7.0,1.0,8.0,1.0,86.864,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,8.0,MEDIUM,8.0,1.0,8.0,1.0,86.628,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,9.0,MEDIUM,9.0,1.0,8.0,1.0,86.893,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,10.0,MEDIUM,10.0,1.0,8.0,1.0,86.965,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,11.0,MEDIUM,11.0,1.0,8.0,1.0,87.066,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,12.0,MEDIUM,12.0,1.0,8.0,1.0,87.438,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,13.0,MEDIUM,13.0,1.0,8.0,1.0,87.359,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,14.0,MEDIUM,14.0,1.0,8.0,1.0,87.478,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,15.0,MEDIUM,15.0,1.0,7.0,1.0,87.796,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,16.0,MEDIUM,16.0,1.0,7.0,1.0,87.199,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,17.0,MEDIUM,17.0,1.0,7.0,1.0,87.597,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,18.0,MEDIUM,18.0,1.0,7.0,1.0,87.272,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,19.0,MEDIUM,19.0,1.0,7.0,1.0,87.28,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,20.0,MEDIUM,20.0,1.0,5.0,1.0,87.716,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,21.0,MEDIUM,21.0,1.0,3.0,1.0,87.718,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,22.0,MEDIUM,22.0,1.0,4.0,1.0,91.647,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,23.0,HARD,5.0,2.0,11.0,1.0,106.282,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,24.0,HARD,6.0,2.0,9.0,1.0,86.144,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,25.0,HARD,7.0,2.0,8.0,1.0,86.424,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,26.0,HARD,8.0,2.0,8.0,1.0,86.402,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,27.0,HARD,9.0,2.0,8.0,1.0,86.485,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,28.0,HARD,10.0,2.0,7.0,1.0,86.396,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,29.0,HARD,11.0,2.0,7.0,1.0,86.472,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,30.0,HARD,12.0,2.0,7.0,1.0,86.968,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,31.0,HARD,13.0,2.0,7.0,1.0,86.909,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,32.0,HARD,14.0,2.0,7.0,1.0,86.586,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,33.0,HARD,15.0,2.0,7.0,1.0,86.455,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,34.0,HARD,16.0,2.0,7.0,1.0,86.366,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,35.0,HARD,17.0,2.0,7.0,1.0,86.464,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,36.0,HARD,18.0,2.0,7.0,1.0,87.06,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,37.0,HARD,19.0,2.0,7.0,1.0,86.595,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,38.0,HARD,20.0,2.0,7.0,1.0,87.567,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,39.0,HARD,21.0,2.0,7.0,1.0,86.792,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,40.0,HARD,22.0,2.0,7.0,1.0,86.761,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,41.0,HARD,23.0,2.0,7.0,1.0,86.562,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,42.0,HARD,24.0,2.0,7.0,1.0,86.623,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,43.0,HARD,25.0,2.0,7.0,1.0,86.81,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,44.0,HARD,26.0,2.0,7.0,1.0,87.991,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,45.0,HARD,27.0,2.0,8.0,1.0,87.466,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,46.0,HARD,28.0,2.0,8.0,1.0,87.017,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,47.0,HARD,29.0,2.0,8.0,1.0,87.886,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,48.0,HARD,30.0,2.0,8.0,1.0,86.733,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,49.0,HARD,31.0,2.0,8.0,1.0,87.661,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,50.0,HARD,32.0,2.0,8.0,1.0,87.174,1.0,High-Speed Aggressive Driver
2023.0,Monza,NOR,McLaren,51.0,HARD,33.0,2.0,8.0,1.0,87.425,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,1.0,MEDIUM,4.0,1.0,12.0,1.0,93.893,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,2.0,MEDIUM,5.0,1.0,12.0,1.0,88.018,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,3.0,MEDIUM,6.0,1.0,12.0,1.0,87.657,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,4.0,MEDIUM,7.0,1.0,12.0,1.0,87.13,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,5.0,MEDIUM,8.0,1.0,12.0,1.0,87.205,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,6.0,MEDIUM,9.0,1.0,12.0,1.0,87.263,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,7.0,MEDIUM,10.0,1.0,12.0,1.0,87.154,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,8.0,MEDIUM,11.0,1.0,12.0,1.0,87.331,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,9.0,MEDIUM,12.0,1.0,12.0,1.0,87.506,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,10.0,MEDIUM,13.0,1.0,12.0,1.0,87.648,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,11.0,MEDIUM,14.0,1.0,12.0,1.0,87.892,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,12.0,MEDIUM,15.0,1.0,11.0,1.0,87.631,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,13.0,MEDIUM,16.0,1.0,15.0,1.0,92.053,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,14.0,HARD,4.0,2.0,16.0,1.0,107.344,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,15.0,HARD,5.0,2.0,14.0,1.0,87.03,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,16.0,HARD,6.0,2.0,14.0,1.0,87.412,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,17.0,HARD,7.0,2.0,14.0,1.0,87.045,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,18.0,HARD,8.0,2.0,14.0,1.0,86.815,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,19.0,HARD,9.0,2.0,14.0,1.0,87.047,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,20.0,HARD,10.0,2.0,14.0,1.0,86.89,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,21.0,HARD,11.0,2.0,13.0,1.0,87.171,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,22.0,HARD,12.0,2.0,13.0,1.0,88.059,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,23.0,HARD,13.0,2.0,13.0,1.0,87.215,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,24.0,HARD,14.0,2.0,13.0,1.0,87.049,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,25.0,HARD,15.0,2.0,12.0,1.0,87.204,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,26.0,HARD,16.0,2.0,11.0,1.0,87.089,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,27.0,HARD,17.0,2.0,11.0,1.0,87.025,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,28.0,HARD,18.0,2.0,11.0,1.0,87.376,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,29.0,HARD,19.0,2.0,11.0,1.0,87.108,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,30.0,HARD,20.0,2.0,11.0,1.0,87.487,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,31.0,HARD,21.0,2.0,11.0,1.0,87.515,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,32.0,HARD,22.0,2.0,11.0,1.0,87.496,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,33.0,HARD,23.0,2.0,12.0,1.0,91.843,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,34.0,MEDIUM,4.0,3.0,16.0,1.0,106.71,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,35.0,MEDIUM,5.0,3.0,16.0,1.0,86.26,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,36.0,MEDIUM,6.0,3.0,16.0,1.0,86.384,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,37.0,MEDIUM,7.0,3.0,16.0,1.0,86.253,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,38.0,MEDIUM,8.0,3.0,16.0,1.0,86.103,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,39.0,MEDIUM,9.0,3.0,15.0,1.0,86.245,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,40.0,MEDIUM,10.0,3.0,14.0,1.0,86.273,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,41.0,MEDIUM,11.0,3.0,14.0,1.0,86.417,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,42.0,MEDIUM,12.0,3.0,13.0,1.0,86.121,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,43.0,MEDIUM,13.0,3.0,13.0,1.0,86.143,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,44.0,MEDIUM,14.0,3.0,12.0,1.0,85.842,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,45.0,MEDIUM,15.0,3.0,12.0,1.0,86.134,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,46.0,MEDIUM,16.0,3.0,12.0,1.0,86.018,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,47.0,MEDIUM,17.0,3.0,12.0,1.0,86.656,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,48.0,MEDIUM,18.0,3.0,12.0,1.0,86.098,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,49.0,MEDIUM,19.0,3.0,13.0,1.0,87.235,1.0,High-Speed Aggressive Driver
2023.0,Monza,LAW,AlphaTauri,50.0,MEDIUM,20.0,3.0,12.0,1.0,86.436,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,1.0,HARD,4.0,1.0,9.0,1.0,92.011,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,2.0,HARD,5.0,1.0,9.0,1.0,87.837,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,3.0,HARD,6.0,1.0,9.0,1.0,87.289,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,4.0,HARD,7.0,1.0,9.0,1.0,87.233,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,5.0,HARD,8.0,1.0,9.0,1.0,87.015,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,6.0,HARD,9.0,1.0,9.0,1.0,86.711,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,7.0,HARD,10.0,1.0,9.0,1.0,86.7,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,8.0,HARD,11.0,1.0,9.0,1.0,86.643,1.0,High-Speed Aggressive Driver
2023.0,Monza,HAM,Mercedes,9.0,HARD,12.0,1.0,9.0,1.0,86.756,1.0,High-Speed Aggressive Driver
